contest_name,organizer,deadline,link,source_site
[웅진식품] 2026 생차(生茶)-LOG AI 숏필름 공모전,주최사 정보 미상,2026-05-28,https://forms.gle/LbcY9au6VQrNruJ69,링커리어
‘LH에서 시작하는 내 하루’ 브이로그(Vlog) 공모전,의 이용권을 침해할 경우 수상 취소 및 상금 환수 조치가 이루어질 수 있습니다.,2026-05-28,https://www.lh.or.kr/board.es?mid=a10601020000&bid=0034&list_no=732145&act=view,링커리어
"2026 관세연구공모전(관세평가·품목분류 연구논문, 관세평가 판례평석)",관세평가분류원,2026-05-29,https://www.관세연구공모전.kr,위비티
2026년 대구 북구 규제혁신 아이디어 공모전,대구광역시 북구,2026-05-29,https://www.buk.daegu.kr/index.do?menu_id=00004431,위비티
2026년 제1회 소방안전분야 학술논문 공모전,한국소방안전원 / 한국소방안전원,2026-05-29,https://www.kfsi.or.kr/customerservice/notice/noticeView.do?pstSn=1007624,위비티
2026년 제4회『도봉 양말 디자인 그림 공모전』,도봉구청,2026-05-29,https://www.facebook.com/thinkgood.contest,씽굿
[한국도로공사] 건설현장 상생협력 아이디어 대국민 공모전,한국도로공사,2026-05-29,https://www.epeople.go.kr/cmmn/idea/redirect.do?ideaRegNo=1AE-2604-0000724,위비티
경남신용보증재단 대학(원)생 소상공인 논문 공모전,경남신용보증재단,2026-05-29,https://www.gnsinbo.or.kr/bbs/board.php?bo_table=01_03_01_01≀_id=577,위비티
국민권익 분야 대표 정책 전문 학술지 권익 제3권 논문 공모,국민권익위원회,2026-05-29,https://www.acrc.go.kr/board.es?mid=a30103000000&bid=CDNS&act=view&list_no=105251&nPage=1,위비티
국민이 만드는 식품안전 콘텐츠,주최사 정보 미상,2026-05-29,https://www.haccp.or.kr/,링커리어
서울공릉 아파트(군관사 위탁개발사업) 미술작품 제작·설치 공모 공고,서울특별시,2026-05-29,https://www.facebook.com/thinkgood.contest,씽굿
손해보험협회 창립 80주년 기념 손해보험 수기·논문 공모전,손해보험협회,2026-05-29,https://www.knia.or.kr/data/notice/content?index=88698,위비티
정선 여행 AI 영상 광고 공모전,정선군,2026-05-29,https://jeongseoncontest.com/,위비티
제1회 정선 여행 AI 영상 광고 공모전,정선군청,2026-05-29,https://jeongseoncontest.com/about/guide.php,씽굿
제1회 정선 여행 AI 영상 광고 공모전,주최사 정보 미상,2026-05-29,https://docs.google.com/forms/d/e/1FAIpQLSeshiJ7LduGo4VxUQ3gQnz-_PyUoRNc7CC1BClRtu17VChmjw/viewform,링커리어
제5회 미래 모빌리티 산업 아이디어 공모전 (STEP 1: 연구계획서 모집),K-Mobility,2026-05-29,https://www.kmbridge.org/,링커리어
2026 농어촌 기본소득 숏폼 공모전,주최사 정보 미상,2026-05-30,https://www.spectory.net/contest/share?uid=58968,링커리어
2026년 생활 속 민원제도 개선 내손으로 공모전,행정안전부,2026-05-30,https://sotong.go.kr/front/epilogue/epilogueNewViewPage.do?bbs_id=1f924688f4a14eb397f42935f3bef2f4,위비티
농어촌 기본소득 숏폼 공모전,농림축산식품부,2026-05-30,https://www.spectory.net/contest/share?uid=58968,씽굿
2026 AFI GIC Award,"사단법인 애니멀프리이니셔티브 / 오가노이드사이언스, 람다바이오로직스",2026-05-31,https://cheddar-eocursor-287.notion.site/2026-AFI-GIC-Award-3423e171de0d80368d5be23f58e327a4,위비티
2026 농촌관광 아이디어 경진대회,"농림축산식품부, 농촌진흥청",2026-05-31,https://www.welchon.com/web/lay1/program/S1T223C348/bizMgmt/list.do,위비티
2026 우리가족 마음잇기 AI챌린지,],2026-05-31,https://aichallenge4all.or.kr/family-ai-challenge,링커리어
2026 제22회 코리아타임스 경제 에세이 대회,Koreatimes,2026-05-31,https://essaycontest.koreatimes.co.kr/EssayContest_2026.html,위비티
2026 진안 관광창업 아이디어 공모 & 벤처 지원사업,(사)진안군관광협의회,2026-05-31,https://www.jinanyouth.kr/center/notice/17,씽굿
2026 진안 관광창업 아이디어 공모 & 벤처 지원사업,주최사 정보 미상,2026-05-31,https://docs.google.com/forms/d/e/1FAIpQLSeshiJ7LduGo4VxUQ3gQnz-_PyUoRNc7CC1BClRtu17VChmjw/viewform,링커리어
2026년 6월 시시한창작그림책 공모전,시시한출판사,2026-05-31,https://docs.google.com/forms/d/e/1FAIpQLSeshiJ7LduGo4VxUQ3gQnz-_PyUoRNc7CC1BClRtu17VChmjw/viewform,링커리어
2026년 생물다양성 녹색기자단 모집,기후에너지환경부 / 에코나우,2026-05-31,https://www.econow.or.kr/notice/301,위비티
[나주시] 2026 나주방문의 해 홍보 숏폼·크리에이터 공모전,나주시,2026-05-31,https://sotong.go.kr/front/epilogue/epilogueNewViewPage.do?bbs_id=8f23f9e208994931ab0dd33a9fb3dde1,위비티
글로벌 No1. Purito seoul 상품기획 공모전,주최사 정보 미상,2026-05-31,https://purito.com/ko/,링커리어
모바일 신분증을 활용한 2026 블록체인&AI 해커톤,주최사 정보 미상,2026-05-31,https://opendid.org/hackathon/2026/?utm_source=contest&utm_medium=referral&utm_campaign=2026hackathon_contest&utm_content=none&utm_term=none,링커리어
"모바일 신분증을 활용한 2026 블록체인&AI 해커톤 (~5/31(일) 마감, 창업지원금 10억)",주최사 정보 미상,2026-05-31,https://opendid.org/hackathon/2026/?utm_source=contest&utm_medium=referral&utm_campaign=2026hackathon_contest&utm_content=none&utm_term=none,링커리어
여주 AI뮤직비디오 공모전,주최사 정보 미상,2026-05-31,https://www.yjcf.or.kr/brd/board/200/L/menu/341?brdType=R&thisPage=1&bbIdx=2440&searchField&searchText,링커리어
제13회 산업안전보건 조사자료 논문 경진대회,한국산업안전보건공단 산업안전보건연구원,2026-05-31,https://portal.kosha.or.kr/business-apply-search/etc-biz/safety-environment-research/contest/sub1,위비티
제1회 전북사잇길청년인권영화제,주최사 정보 미상,2026-05-31,https://www.youthhrff.org/,링커리어
청평페리 5월 탑승 영상 공모전,주최사 정보 미상,2026-05-31,https://docs.google.com/forms/d/e/1FAIpQLSeshiJ7LduGo4VxUQ3gQnz-_PyUoRNc7CC1BClRtu17VChmjw/viewform,링커리어
2026년 성북청소년문화의집 애칭/캐릭터 공모전,주최사 정보 미상,2026-06-01,https://www.sbyc.or.kr/community/notice.php?boardid=notice&mode=view&idx=64&sk=&sw=&offset=&category=,링커리어
K-건설안전 AI 콘텐츠 공모전,국토교통부,2026-06-01,https://ai-kalis.com,링커리어
K-건설안전 AI 콘텐츠 공모전,국토교통부 / 국토안전관리원,2026-06-01,https://ai-kalis.com/,위비티
포항시 전략산업 특화 전시회 공동주최자(PEO) 선정 공모전,자(PEO) 선정 공모전 | 공모전 대외활동-링커리어,2026-06-01,https://docs.google.com/forms/d/e/1FAIpQLSeshiJ7LduGo4VxUQ3gQnz-_PyUoRNc7CC1BClRtu17VChmjw/viewform,링커리어
2026 청년연구 아이디어 공모전,·주관 : 재단법인 청년재단,2026-06-03,https://kyf.or.kr/user/boardDetail.do?bbsId=BBSMSTR_000000000367&nttNo=9803,링커리어
2026 청년연구 아이디어 공모전,재단법인 청년재단,2026-06-03,https://kyf.or.kr/user/boardDetail.do?bbsId=BBSMSTR_000000000367&nttNo=9803,씽굿
2026 청년연구 아이디어 공모전,청년재단,2026-06-03,https://kyf.or.kr/user/boardDetail.do?bbsId=BBSMSTR_000000000367&nttNo=9803,위비티
"수원방문의해 관광 숏폼 영상 공모전 (수원, 다시보다)",주최사 정보 미상,2026-06-03,https://www.suwon.go.kr/index.do,링커리어
"수원방문의해 관광 숏폼 영상 공모전(수원, 다시보다)",경기도 수원시,2026-06-03,https://www.facebook.com/thinkgood.contest,씽굿
2026 뉴스타즈 경진대회 (New Stars MAD Competition 2026) 참가자 모집 (참가비 있음),부산국제마케팅광고제,2026-06-04,https://www.madstars.org/adstar/main/AdstarMainView.do,위비티
제 15회 인구의 날 기념 천안시 함께하는 돌봄 문화 확산을 위한 사진공모전,주최사 정보 미상,2026-06-04,https://docs.google.com/forms/d/e/1FAIpQLScL0VKs5khjOiO-hzTK8KQ9jQ5tmL2Mtbc25R7x2-pwKVx5LQ/viewform?usp=send_form,링커리어
2026 장애 인식 개선을 위한 오티즘(자폐성장애인) 그림공모전 (그림으로 말해요),한국자폐인사랑협회,2026-06-05,https://www.facebook.com/thinkgood.contest,씽굿
[울산남부아동보호전문기관] 2026년 아동학대 예방 글귀 공모전,주최사 정보 미상,2026-06-05,https://form.naver.com/response/w5wGXgzddeQ-xhXT_APcOg,링커리어
자폐성 장애 인식 개선을 위한 그림 공모전 그림으로 말해요,주최사 정보 미상,2026-06-05,https://docs.google.com/forms/d/e/1FAIpQLSeshiJ7LduGo4VxUQ3gQnz-_PyUoRNc7CC1BClRtu17VChmjw/viewform,링커리어
2026 통일염원 구미배 3on3 농구대회 참가팀 모집 (참가비 무료),주최사 정보 미상,2026-06-07,https://docs.google.com/forms/d/e/1FAIpQLSeshiJ7LduGo4VxUQ3gQnz-_PyUoRNc7CC1BClRtu17VChmjw/viewform,링커리어
2026년 공주시 시정발전 아이디어 공모전,공주시,2026-06-07,https://sotong.go.kr/front/epilogue/epilogueNewViewPage.do?bbs_id=39636bfcb6214d5fb0876e1584a1cc63,위비티
2026 대한민국 청소년 광고대회,문화체육관광부 / 한국광고총연합회,2026-06-09,https://youngkosac.ad.co.kr/,위비티
2026년 해양문화 대장정 참가자 모집 공고,한국해양재단,2026-06-09,https://www.ocean.or.kr/brd/board/2219/L/menu/586?brdType=R&thisPage=1&bbIdx=2860&brdCodeValue=&searchField=&searchText=,씽굿
제18회 대한민국 청소년 트로트 가요제,(사)한국연예예술인총연합회 부여지회,2026-06-10,https://vo.la/HDynhd5,위비티
제24회 임베디드SW경진대회,산업통상부,2026-06-10,https://www.eswcontest.or.kr/main.php,씽굿
제3회 통일 아트 챌린지,통일부,2026-06-10,https://www.facebook.com/thinkgood.contest,씽굿
제9회 울산피아노아카데미 콩쿠르,울산피아노아카데미,2026-06-10,https://cafe.daum.net/UlsanPianoAcademy,씽굿
2027년도 경남 사천시 고향사랑 기금사업 아이디어 제안 공모전,경상남도 사천시,2026-06-12,https://www.epeople.go.kr/cmmn/idea/redirect.do?ideaRegNo=1AE-2604-0001040,위비티
제1회 세종특별자치시 AI 혁신 경진대회 (전국민 대상 AI 혁신 아이디어 공모전),세종특별자치시,2026-06-12,http://ai.sejong.go.kr/aicontest/,위비티
제28회 전국학생통계활용대회,국가데이터처 / 국가데이터인재개발원,2026-06-12,https://www.통계활용대회.kr,위비티
제7회 기상청 달콤기후 공모전,기상청,2026-06-12,https://www.climate.go.kr/home/bbs/view.php?code=11&bname=notice&vcode=7138&cpage=1&vNum=105&skind=&sword=&category1=&category2=,위비티
[포스코DX] 제7회 전국 청소년 AI창의 경진대회 2026 AI Youth Challenge,포스코DX / 동아사이언스,2026-06-14,https://aichallenge.poscodx.com/,위비티
사조 AI 숏폼 공모전,사조그룹,2026-06-14,https://forms.gle/EodN4tb1VfZwHhUL7,씽굿
사조 AI 숏폼 공모전,주최사 정보 미상,2026-06-14,https://www.instagram.com/sajogroup/,링커리어
2026 아동놀권리 공모전,측에서 별도 제공,2026-06-15,https://docs.google.com/forms/d/e/1FAIpQLSeshiJ7LduGo4VxUQ3gQnz-_PyUoRNc7CC1BClRtu17VChmjw/viewform,링커리어
제10회 소비자지향성 개선과제 공모전,공정거래위원회 / 한국소비자원,2026-06-15,https://kca.conbase.kr/kcacoa,위비티
2026 부산 도시브랜드 굿즈(상품) 디자인 공모전,주최사 정보 미상,2026-06-17,https://busangoods.kr,링커리어
2026 서울런,주최사 정보 미상,2026-06-17,https://seoulrun.kr/,링커리어
2026년 괴산군 정책제안 공모,괴산군청,2026-06-17,https://www.goesan.go.kr,씽굿
2026년 괴산군 정책제안 공모전,괴산군,2026-06-17,https://www.epeople.go.kr/cmmn/idea/redirect.do?ideaRegNo=1AE-2605-0000241,위비티
교보문고 제12회 교보손글씨대회,주최사 정보 미상,2026-06-17,https://docs.google.com/forms/d/e/1FAIpQLSeshiJ7LduGo4VxUQ3gQnz-_PyUoRNc7CC1BClRtu17VChmjw/viewform,링커리어
"2026 해양콘텐츠 공모전 (숏폼, 굿즈) <~6/19>",주최사 정보 미상,2026-06-19,http://kami.kr/notice/69,링커리어
2026년 산업보건 미래 인재 연구경진대회,"산업안전상생재단, 한국산업보건학회",2026-06-19,https://ispf.or.kr/select/ntcMatrMain/ntcMatrMainInfo.do?cmmntyId=2024030001&nttNo=719,위비티
2026 강릉단오제 백일장,주최사 정보 미상,2026-06-20,https://cafe.daum.net/mun-in,링커리어
제7회 대전TV 유튜브 영상 공모전,주최사 정보 미상,2026-06-21,https://m.site.naver.com/274bF,링커리어
2026 과천시 양성평등 작품 공모전,주최사 정보 미상,2026-06-22,https://docs.google.com/forms/d/e/1FAIpQLSeshiJ7LduGo4VxUQ3gQnz-_PyUoRNc7CC1BClRtu17VChmjw/viewform,링커리어
2026년 제2회 국세데이터 활용 논문 경진대회,국세청·한국세무학회,2026-06-26,https://www.shinhan.ac.kr/kr/194/subview.do;jsessionid=5555399E3AE4A8FDDAAE26FB765A0F17?enc=Zm5jdDF8QEB8JTJGYmJzJTJGa3IlMkYxOTclMkYxMTgxODQlMkZhcnRjbFZpZXcuZG8lM0Y%3D,위비티
제4회 문화체육관광 인공지능·데이터 활용 공모전,"문화체육관광부 / 한국문화정보원, 국민체육진흥공단, 한국관광공사, 한국문화예술위원회, 한국콘텐츠진흥원",2026-06-26,https://www.culture.go.kr/digicon,위비티
제5회 안동굿즈 공모전 안동을 선물하다!,안동시,2026-06-26,https://www.facebook.com/thinkgood.contest,씽굿
제5회 안동굿즈 공모전 안동을 선물하다!,측의,2026-06-26,https://www.kfce.or.kr/home/sub4/sub8.asp?bseq=16&cat=-1&sk=&sv=&page=1&mode=view&aseq=2281,링커리어
[하이오커피] 공식 브랜드 캐릭터 디자인 공모전,주최사 정보 미상,2026-06-28,https://hiocoffee.com/,링커리어
하이오커피 브랜드 캐릭터 디자인 공모전,(주)하이파이브,2026-06-28,https://www.notion.so/35217ffbd0a68009869bc47987ed80ac,씽굿
하이오커피 브랜드 캐릭터 디자인 공모전,(주)하이파이브 / (주)하이파이브,2026-06-28,https://www.notion.so/35217ffbd0a68009869bc47987ed80ac,위비티
하이오커피 브랜드 캐릭터 디자인 공모전,측 운영 기준에 따라 심사 대상 수가 제한될 수 있습니다.,2026-06-28,https://hiocoffee.com/,링커리어
2026년 제18회 장애인고용패널 학술대회 대학원생 논문경진대회,한국장애인고용공단,2026-06-29,https://edi.kead.or.kr/BoardType07.do?bid=8∣=55&cmd=_view&idx=38831&currentPage=1&searchField=0&searchString=,위비티
2026년도 제31회 경기도 건축문화상 공모전 (계획작품 부문 / 사용승인 건축물 부문),"경기건축문화제 추진위원회 / 대한건축사협회 경기도건축사회, 경기도",2026-06-29,http://www.gaf.or.kr/,위비티
'단짠' 말고 '단줄' 어때? 첨가당 섭취 줄이기 숏츠 공모전,"서울대학교 건강문화사업단, 설탕과다사용부담금민간협의체",2026-06-30,https://forms.gle/junXdbXB1dWFuMr78,씽굿
2026 제2회 제천전국학생백일장,한국문인협회 제천지부 / 한국문인협회 제천지부,2026-06-30,https://cafe.daum.net/jcp2885/WsNq/1?svc=cafeapi,위비티
2026년 강원특별자치도 규제개선 과제 공모,강원특별자치도,2026-06-30,https://state.gwd.go.kr/portal/bulletin/notification?articleSeq=269443,위비티
2026년 전국 학생 모의국회 법률 제ㆍ개정안 공모대회,농촌진흥청 / 한국4-H중앙본부,2026-06-30,https://www.korea4-h.or.kr/board/boardDetail.php?cmd=data_show&Srno=15795&Cate_Code=Notice,위비티
[시산문학작가회] 2026년 제2회 시와산 문학상 공모전,주최사 정보 미상,2026-06-30,https://cafe.naver.com/sisanmunhag)에서,링커리어
사람사는세상 노무현재단 깨어있는 시선: 2026 청년 연구논문 공모전,사람사는세상 노무현재단,2026-06-30,https://www.knowhow.or.kr/foundation/news_detail.php?pri_no=999431058&news_page=1&meta_id=,위비티
아시아 스토리 개발 및 웹툰 제작 개발 파트너즈 모집,/참여기관).PDF,2026-06-30,https://eventworld.co.kr/acc_story,링커리어
제11회 ‘농업·농촌 공공데이터+AI’ 활용 창업경진대회,및 주관기관은 사용권을 가짐,2026-06-30,https://data.mafra.go.kr/contest/competitionNew.do,링커리어
제31회 도시연구세미나 공모전 – 도시 돌봄의 재구성,인천연구원,2026-06-30,https://www.ii.re.kr/base/board/read?boardManagementNo=22&boardNo=18848&searchCategory=&page=1&searchType=&searchWord=&menuLevel=3&menuNo=85,위비티
제4회 정읍 웹툰 공모전,정읍시청,2026-06-30,"https://www.jeongeup.go.kr/buseo/board/view.jeongeup?boardId=BBS_0000012&menuCd=DOM_000001005002000000&orderBy=CATEGORY_CODE3%20ASC,REGISTER_DATE%20DESC&paging=ok&startPage=1&categoryCode1=A05&dataSid=1411512",위비티
제4회 정읍 웹툰 공모전,주최사 정보 미상,2026-06-30,"https://www.jeongeup.go.kr/buseo/board/view.jeongeup?boardId=BBS_0000012&menuCd=DOM_000001005002000000&orderBy=CATEGORY_CODE3%20ASC,REGISTER_DATE%20DESC&paging=ok&startPage=1&categoryCode1=A05&dataSid=1411512",링커리어
제4회 정읍 웹툰공모전,정읍시청,2026-06-30,https://www.facebook.com/thinkgood.contest,씽굿
첨가당 섭취 줄이기 숏츠 공모전,서울대학교 건강문화사업단,2026-06-30,https://healthculture.snu.ac.kr/,위비티
첨가당 섭취 줄이기 숏츠 공모전,주최사 정보 미상,2026-06-30,https://healthculture.snu.ac.kr/,링커리어
[농림축산식품부] 제21회 한국농촌건축대전,"(주관)측에서 제안내용 전시, 홍보, 출판 등에 사용할 권리를 가짐",2026-07-03,https://docs.google.com/forms/d/e/1FAIpQLSeshiJ7LduGo4VxUQ3gQnz-_PyUoRNc7CC1BClRtu17VChmjw/viewform,링커리어
[농림축산식품부] 제24회 한국농촌계획대전,"(주관)측에서 제안내용 전시, 홍보, 출판 등에 사용할 권리를 가짐",2026-07-03,https://www.raise.go.kr/ruralplanning,링커리어
제14회 산업통상부 공공데이터 활용 아이디어 공모전,하는 제14회 공공데이터 활용 아이디어 공모전이 개최됩니다!,2026-07-06,https://www.datacontest.kr,링커리어
2026년 사랑의열매 열매톡톡 기자단 모집,사랑의열매,2026-07-08,https://blog.naver.com/nanum_in/224276282127,위비티
2026 인차이나포럼 청년 아이디어 논문공모전,인천광역시 / 인천연구원/인차이나포럼,2026-07-09,https://icforum.or.kr/%ec%b2%ad%eb%85%84-%ec%95%84%ec%9d%b4%eb%94%94%ec%96%b4-%eb%85%bc%eb%ac%b8%ea%b3%b5%eb%aa%a8%ec%a0%84/?uid=541&mod=document&pageid=1,위비티
2026 통영시 드론 영상콘텐츠 공모전,주최사 정보 미상,2026-07-10,https://api.linkareer.com/attachments/830705,링커리어
2026 한목디자인 공모전,주최사 정보 미상,2026-07-10,https://www.kawc.or.kr/page/bbs/board.php?bo_table=news_notice&wr_id=256,링커리어
2026 대한민국 지역문화대전 - 제41회 전국향토문화공모전(~7.12),주최사 정보 미상,2026-07-12,https://kccf.or.kr/shrtn.do?s=5o0Uy,링커리어
2026년 전주MBC K-하이테크 플랫폼 제2회 가상현실 공간 창작 공모전,전주MBC K-하이테크 플랫폼,2026-07-14,https://khp.jmbc.co.kr/bbs/board.php?bo_table=notice≀_id=20,위비티
[CJ프레시웨이] 아이누리 제5회 자연스럽게 먹자 공모전,측의 결정에 따라 변경될 수 있습니다.,2026-07-14,https://cj.contestweb.net/edu,링커리어
2026 안양시 건축문화상 작품 공모(아름다운 건축물 부문/계획작품 부문),측 일괄 제작),2026-07-16,https://www.anyang.go.kr/archi/selectBbsNttView.do?key=4009&bbsNo=1524&nttNo=442134&searchCtgry=&searchKrwd=&pageIndex=1&integrDeptCode=,링커리어
제33회 MBC창작동화대상,"(재)금성문화재단, MBC",2026-07-29,https://www.kscf.co.kr/,씽굿
제33회 MBC창작동화대상,"MBC, (재)금성문화재단",2026-07-29,https://www.kscf.co.kr/awards/onlineapp.php,위비티
제33회 MBC창작동화대상,주최사 정보 미상,2026-07-29,https://www.kscf.co.kr/awards/onlineapp.php,링커리어
제11회 경상남도 청소년 스피치 대회,"사단법인미래교육문화진흥원, 경상남도교원단체총연합회 / 사단법인미래교육문화진흥원",2026-07-30,http://www.mecpi.or.kr/,위비티
2026 제13회 대한민국 과학소재 단편소설 공모전,주최사 정보 미상,2026-07-31,https://www.diciackl.or.kr/index.do,링커리어
2026 제15회 협성독서왕 독후감 공모전,협성문화재단•북두칠성도서관,2026-07-31,https://hscf.co.kr/kor/sub6_01.php?wr_id=15789,위비티
2026 차차통통 장애인정책 공모전,(사) 한국장애인단체총연합회,2026-07-31,http://www.kofod.or.kr/bbs_shop/read.htm?board_code=sub2_1&idx=287335&cate_sub_idx=0,위비티
2026년도 정책 아이디어 공모,주최사 정보 미상,2026-07-31,https://docs.google.com/forms/d/e/1FAIpQLSeshiJ7LduGo4VxUQ3gQnz-_PyUoRNc7CC1BClRtu17VChmjw/viewform,링커리어
2026년도 정책아이디어 공모,제주특별자치도의회,2026-07-31,https://www.council.jeju.kr/notice/notice.do?act=view&seq=376214,씽굿
[제주특별자치도의회] 2026년도 정책아이디어 공모전,제주특별자치도의회,2026-07-31,https://www.council.jeju.kr/notice/notice.do?act=view&seq=376214,위비티
시편 150 프로젝트 공모제 Season 3,복음의전함 / 시편150프로젝트,2026-07-31,https://www.psalms150.co.kr/,위비티
시편 150 프로젝트 공모제 Season 3,주최사 정보 미상,2026-07-31,https://docs.google.com/forms/d/e/1FAIpQLSeshiJ7LduGo4VxUQ3gQnz-_PyUoRNc7CC1BClRtu17VChmjw/viewform,링커리어
제10회 청소년 국제 학술논문대회(IJAC),(사)사람과세계경영학회(P&GBA) / APA학술원,2026-07-31,https://ijac.pngba.org/,위비티
제18회 국제법 모의재판 경연대회 개최 안내,"대한국제법학회, 외교부",2026-07-31,https://ksil.or.kr/front/news/news/notice/read?id=AZ24x_K2duOMfO_AvJ6e4A&cid=Sss4CK1XRy--3mmd53BPWg&sd=12&sp=1&so=CREATED_AT_DESC,위비티
제2회 미당학술상 공모전,동국대학교 미당연구소 / 동국대학교 미당연구소,2026-07-31,https://midang.dongguk.edu/article/notice/detail/206112?pageIndex=1&,위비티
제5회 윌리엄 E. 웨버대령 에세이 콘테스트,한미동맹재단,2026-07-31,https://kusaf.org/?tpf=board/list&board_code=1,위비티
제26회 대학(원)생 국제법 논문경시대회,"외교부, 대한국제법학회 / 대한국제법학회",2026-08-01,https://ksil.or.kr/front/news/news/notice/read?id=AZ09X_8LfImkn_Tx4ZRmug&cid=Sss4CK1XRy--3mmd53BPWg&sd=12&sp=1&so=CREATED_AT_DESC,위비티
2026 제12회 가족이 있어 행복한 사진영상 공모전,수원특례시 / 수원시건강가정지원센터,2026-08-07,https://suwon.familynet.or.kr/center/lay1/program/S295T322C449/receipt/view.do?seq=191710,위비티
2026 제12회 가족이 있어 행복한 사진영상 공모전,"자는 입상작에 한하여 비영리적 목적으로 3년 동안 비독점적으로 복제, 전송, 전시가능",2026-08-07,https://suwon.familynet.or.kr/center/,링커리어
2026 광주_아시아국제건축공모전,사단법인 한국건축가협회 광주.전남건축가회,2026-08-14,https://www.facebook.com/thinkgood.contest,씽굿
2026 광주_아시아국제건축공모전,주최사 정보 미상,2026-08-14,https://gwangjuproject.kr,링커리어
2026년 산업안전 미래 인재 연구경진대회,"산업안전상생재단, 한국산업보건학회",2026-08-14,https://ispf.or.kr/select/ntcMatrMain/ntcMatrMainInfo.do?cmmntyId=2024030001&nttNo=729,위비티
[영주시] 2026 아름다운 영주 영상 공모전,주최사 정보 미상,2026-08-14,https://docs.google.com/forms/d/e/1FAIpQLSeshiJ7LduGo4VxUQ3gQnz-_PyUoRNc7CC1BClRtu17VChmjw/viewform,링커리어
"2026 부산노동권익센터 사진 공모전 ""행복한 노동으로 떠나는 여행""",·주관: 부산노동권익센터,2026-08-15,https://www.bslabors.or.kr/,링커리어
"2026 부산노동권익센터 사진 공모전 ""행복한 노동으로 떠나는 여행""",부산노동권익센터,2026-08-15,https://m.site.naver.com/27ewb,씽굿
2026 부산노동권익센터 사진 공모전 (행복한 노동으로 떠나는 여행),부산노동권익센터,2026-08-15,https://www.bslabors.or.kr/,위비티
제1회 법정스님 학술상 공모,(사)맑고 향기롭게,2026-08-23,https://www.clean94.or.kr/notice/1158,위비티
2026 모두가 누리는 연금을 위한 국민연금 연구과제 대(對)국민 공모전,국민연금공단(국민연금연구원),2026-08-31,https://institute.nps.or.kr/rschintr/rsrhflfmtasmt/getOHBB0008M0.do?menuId=MN24000548,위비티
국립인천해양박물관 학술지 바다와 박물관(Ocean and Museum) 제2호 원고 모집,국립인천해양박물관,2026-08-31,https://www.inmm.or.kr/doc/ko/selectDoc.do?docSeq=6783&menuSeq=3598&bbsSeq=153,위비티
제24회 임베디드SW경진대회,산업통상자원부 / 임베디드SW·System산업협회,2026-09-03,https://www.eswcontest.or.kr/main.php,위비티
제24회 임베디드SW경진대회,주최사 정보 미상,2026-09-03,https://www.eswcontest.or.kr/main.php,링커리어
AI기반 지속 가능한 통일 아이디어 공모전,의 공고문을 반드시 확인해야 함,2026-09-18,https://api.linkareer.com/attachments/828662,링커리어
AI기반 지속가능한 통일아이디어 공모전,고려대학교 세종캠퍼스 통일교육선도대학 사업단,2026-09-18,https://kuds.korea.ac.kr/kuds/4648/subview.do?enc=Zm5jdDF8QEB8JTJGYmJzJTJGa3VkcyUyRjE1NCUyRjI2OTI4MCUyRmFydGNsVmlldy5kbyUzRg%3D%3D,위비티
제21회 특허·상표 판례연구 논문 공모전,특허심판원,2026-09-21,https://www.moip.go.kr/ipt/iptBultnDetail.do?ntatcSeq=4150&aprchId=BUT0000003&searchCondition=&pageIndex=1&sysCd=SCD04&menuCd=SCD0400476&keyword=,위비티
제5회 서울특별시의회 청년 학술논문 공모전,서울특별시의회 / 서울특별시의회 재정분석과,2026-09-30,https://www.smc.seoul.kr/board/BoardDetail.do?menuId=001006008&boardId=188136&boardTypeId=170,위비티
[양주시립민복진미술관] 제1회 민복진 학술논문 공모전,양주시립민복진미술관 / (사)한국근현대미술사학,2026-10-16,https://www.yangju.go.kr/minbokjin/selectBbsNttView.do?key=3572&bbsNo=435&nttNo=203970&searchCtgry=&searchCnd=all&searchKrwd=&pageIndex=1&integrDeptCode=,위비티
제 2회 KOREAZ 콘텐츠 공모전,주최사 정보 미상,2026-10-25,https://docs.google.com/forms/d/e/1FAIpQLSeshiJ7LduGo4VxUQ3gQnz-_PyUoRNc7CC1BClRtu17VChmjw/viewform,링커리어
2026 「다시 발견하는 군위」 사진 공모전,군위군,2026-10-30,https://gunwi.go.kr/ko/page.do?cmd=258&bod_uid=139724&pageSize=&srchEnable=1&srchSDate=&srchKwd=&initDay=&srchColumn=&listType=&initYear=&srchVote=-1&initMonth=&pageNo=1&srchOrder=&srchBgpUid=-1&srchEDate=&mnu_uid=101&,링커리어
"제8회 행복북구 사진 공모전 '북구, 밤빛에 물들다'",대구광역시 북구청,2026-10-30,https://www.buk.daegu.kr/index.do?menu_id=00000983,위비티
"제8회 행복북구 사진 공모전 '북구, 밤빛에 물들다' 공모전",주최사 정보 미상,2026-10-30,https://www.buk.daegu.kr/index.do?menu_id=00000983,링커리어
푸른 가이아를 위한 단편소설 공모전,주최사 정보 미상,2026-10-30,https://blog.naver.com/deuksoobook/224271582644,링커리어
제5회 부울경 대학생 스피치 대회,사단법인미래교육문화진흥원,2026-11-05,http://www.mecpi.or.kr/,위비티
2026년 기후환경교육 우수사례 공모전,"교육부, 기후에너지환경부, 기상청, 한국환경보전원",2026-11-06,https://buly.kr/2Ukw9rs,씽굿
